"agent_id","date_utc","timezone_string","time_zone","user_shift_assign"
1902,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1904,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1904,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1904,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1919,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1919,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1919,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1921,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1921,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1921,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
1924,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
1924,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
1924,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
1926,"2023-07-18",Europe/Chisinau,-3:00:00,NewRiv_0030-0930
1926,"2023-07-19",Europe/Chisinau,-3:00:00,NewRiv_0030-0930
1926,"2023-07-20",Europe/Chisinau,-3:00:00,NewRiv_0030-0930
1969,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
1969,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
1969,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
1970,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
1970,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
1970,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2003,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 6 Sun - Thu 05:30 AM
2003,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 6 Sun - Thu 05:30 AM
2003,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 6 Sun - Thu 05:30 AM
2004,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2004,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2004,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2007,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2007,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2007,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2017,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2017,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2017,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2043,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2043,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2043,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2044,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2044,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2044,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2047,"2023-07-18",Asia/Kolkata,-5:30:00,RivAgent_0230-1130IST Tue-Sat
2047,"2023-07-19",Asia/Kolkata,-5:30:00,RivAgent_0230-1130IST Tue-Sat
2047,"2023-07-20",Asia/Kolkata,-5:30:00,RivAgent_0230-1130IST Tue-Sat
2052,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2052,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2052,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2076,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2076,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2076,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2078,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2078,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2078,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2087,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2087,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2087,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2090,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2090,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2090,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2095,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2095,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2095,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2096,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2096,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2096,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2105,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2105,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2105,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2106,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2106,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2106,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2107,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2107,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2109,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2109,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2109,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2112,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2112,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2112,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2114,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2114,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2114,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2115,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2115,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2115,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2117,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2117,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2121,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2121,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2121,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2130,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2130,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2130,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2133,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2133,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2133,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2137,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2137,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2137,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2139,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2139,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2139,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2140,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2140,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2140,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2152,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2152,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2152,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2153,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2153,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2153,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2163,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2163,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2163,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2170,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2170,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2170,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2187,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2187,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2187,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2190,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2190,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2190,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2192,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2192,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2192,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2205,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2205,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2205,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2206,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2206,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2206,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2217,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2217,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2217,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2228,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2228,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2228,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2229,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2229,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2229,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2237,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2237,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2237,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2238,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2238,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2238,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2240,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2240,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2240,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2249,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2249,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2249,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2251,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2251,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2251,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2252,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2252,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2252,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2254,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2254,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2254,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2256,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2256,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2256,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2260,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2260,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2260,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2310,"2023-07-18",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2310,"2023-07-19",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2310,"2023-07-20",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2311,"2023-07-18",America/New_York,"04:00:00",MNL Sales 4: Tue-Sat | 06:00 - 14:00
2311,"2023-07-19",America/New_York,"04:00:00",MNL Sales 4: Tue-Sat | 06:00 - 14:00
2311,"2023-07-20",America/New_York,"04:00:00",MNL Sales 4: Tue-Sat | 06:00 - 14:00
2312,"2023-07-18",America/Chicago,"05:00:00",MNL Trainees 1: Mon - Fri | 10AM to 6PM
2312,"2023-07-19",America/Chicago,"05:00:00",MNL Trainees 1: Mon - Fri | 10AM to 6PM
2312,"2023-07-20",America/Chicago,"05:00:00",MNL Trainees 1: Mon - Fri | 10AM to 6PM
2312,"2023-07-21",America/Chicago,"05:00:00",MNL Trainees 1: Mon - Fri | 10AM to 6PM
2313,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2313,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2314,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2314,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2314,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2315,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2315,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2315,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2316,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 8: Tue-Sat | 21:00 - 05:00
2316,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 8: Tue-Sat | 21:00 - 05:00
2316,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 8: Tue-Sat | 21:00 - 05:00
2318,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2318,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2318,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2319,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2319,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2319,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2327,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2327,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2327,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2328,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2328,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2328,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2331,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2331,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2331,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2333,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2333,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2333,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2336,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2336,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2336,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2337,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2337,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2337,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2338,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2338,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2338,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2339,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2339,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2339,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 5 Tue-Sat 4.30am
2341,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 4 Tue-Sat 3.30am
2341,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 4 Tue-Sat 3.30am
2341,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 4 Tue-Sat 3.30am
2348,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2348,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2349,"2023-07-18",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2349,"2023-07-19",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2349,"2023-07-20",America/Chicago,"05:00:00",MNL Sales 9: Sun-Thu | 21:00 - 05:00
2350,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2350,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2351,"2023-07-18",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2351,"2023-07-19",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2351,"2023-07-20",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2352,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2352,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2355,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2355,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2356,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2356,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2356,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2360,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2360,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2360,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2362,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2362,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2363,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2363,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2363,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2365,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2365,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2365,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2368,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 7 Sun - Thu 04:30 PM 
2368,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 7 Sun - Thu 04:30 PM 
2368,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 7 Sun - Thu 04:30 PM 
2369,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2369,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2369,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 8 Tue - Sat 06:30 PM
2370,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2370,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2370,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2372,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2372,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2372,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2383,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
2383,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 3 Tue-Sat 2.30am
